term,usCite,caseTitle,audioTitle,docket,dateArgument,dateDecision,url,file,urlOyez,notes
"1955","350 U.S. 270","Mastro Plastics Corporation v. National Labor Relations Board","Opinion Announcement - February 27, 1956","19","1956-02-27","1956-02-27","https://api.oyez.org/case_media/opinion_announcement_audio/12989","/sources/oyez/transcripts/_files/1955/19_12989_decision.json","https://api.oyez.org/cases/1955/19",""
"1955","350 U.S. 415","United States v. Green","Oral Argument - February 27, 1956","54","1956-02-27","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13112","/sources/oyez/transcripts/_files/1955/54_13112_argument.json","https://api.oyez.org/cases/1955/54",""
"1955","350 U.S. 488","Murdock Acceptance Corporation v. United States","Oral Argument - February 27, 1956","56","1956-02-27","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13025","/sources/oyez/transcripts/_files/1955/56_13025_argument.json","https://api.oyez.org/cases/1955/56",""
"1955","351 U.S. 427","Sears, Roebuck & Company v. Mackey","Oral Argument - February 28, 1956","34","1956-02-28","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13007","/sources/oyez/transcripts/_files/1955/34_13007_argument.json","https://api.oyez.org/cases/1955/34",""
"1955","351 U.S. 445","Cold Metal Process Company v. United Engineering & Foundry Company","Oral Argument - February 28, 1956 (Part 1)","76","1956-02-28","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13103","/sources/oyez/transcripts/_files/1955/76_13103_argument.json","https://api.oyez.org/cases/1955/76",""
"1955","351 U.S. 445","Cold Metal Process Company v. United Engineering & Foundry Company","Oral Argument - February 28, 1956 (Part 2)","76","1956-02-28","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13046","/sources/oyez/transcripts/_files/1955/76_13046_argument.json","https://api.oyez.org/cases/1955/76",""
"1955","351 U.S. 192","United States v. Storer Broadcasting Company","Oral Argument - February 28, 1956","94","1956-02-28","1956-05-21","https://api.oyez.org/case_media/oral_argument_audio/13019","/sources/oyez/transcripts/_files/1955/94_13019_argument.json","https://api.oyez.org/cases/1955/94",""
"1955","350 U.S. 409","United States v. Contract Steel Carriers, Inc.","Oral Argument - February 29, 1956 (Part 2)","102","1956-02-29","1956-03-12","https://api.oyez.org/case_media/oral_argument_audio/13056","/sources/oyez/transcripts/_files/1955/102_13056_argument.json","https://api.oyez.org/cases/1955/102",""
"1955","350 U.S. 409","United States v. Contract Steel Carriers, Inc.","Oral Argument - February 29, 1956 (Part 1)","102","1956-02-29","1956-03-12","https://api.oyez.org/case_media/oral_argument_audio/13131","/sources/oyez/transcripts/_files/1955/102_13131_argument.json","https://api.oyez.org/cases/1955/102",""
"1955","350 U.S. 485","Doud v. Hodge","Oral Argument - February 29, 1956","129","1956-02-29","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13147","/sources/oyez/transcripts/_files/1955/129_13147_argument.json","https://api.oyez.org/cases/1955/129",""
"1955","350 U.S. 473","Mitchell v. Budd","Oral Argument - February 29, 1956","278","1956-02-29","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13082","/sources/oyez/transcripts/_files/1955/278_13082_argument.json","https://api.oyez.org/cases/1955/278",""
"1955","351 U.S. 192","United States v. Storer Broadcasting Company","Oral Argument - February 29, 1956","94","1956-02-29","1956-05-21","https://api.oyez.org/case_media/oral_argument_audio/13026","/sources/oyez/transcripts/_files/1955/94_13026_argument.json","https://api.oyez.org/cases/1955/94",""
"1955","350 U.S. 456","Millinery Center Building Corporation v. Commissioner of Internal Revenue","Oral Argument - March 01, 1956 (Part 1)","255","1956-03-01","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13126","/sources/oyez/transcripts/_files/1955/255_13126_argument.json","https://api.oyez.org/cases/1955/255",""
"1955","350 U.S. 456","Millinery Center Building Corporation v. Commissioner of Internal Revenue","Oral Argument - March 01, 1956 (Part 2)","255","1956-03-01","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/12991","/sources/oyez/transcripts/_files/1955/255_12991_argument.json","https://api.oyez.org/cases/1955/255",""
"1955","350 U.S. 473","Mitchell v. Budd","Oral Argument - March 01, 1956","278","1956-03-01","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13084","/sources/oyez/transcripts/_files/1955/278_13084_argument.json","https://api.oyez.org/cases/1955/278",""
"1955","","Hyun v. Landon","Oral Argument - March 05, 1956 (Part 1)","201","1956-03-05","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13079","/sources/oyez/transcripts/_files/1955/201_13079_argument.json","https://api.oyez.org/cases/1955/201",""
"1955","","Hyun v. Landon","Oral Argument - March 05, 1956 (Part 2)","201","1956-03-05","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13054","/sources/oyez/transcripts/_files/1955/201_13054_argument.json","https://api.oyez.org/cases/1955/201",""
"1955","350 U.S. 532","Archawski v. Hanioti","Oral Argument - March 05, 1956","351","1956-03-05","1956-04-09","https://api.oyez.org/case_media/oral_argument_audio/13015","/sources/oyez/transcripts/_files/1955/351_13015_argument.json","https://api.oyez.org/cases/1955/351",""
"1955","350 U.S. 492","Werner Machine Co. v. Director of Div. of Taxation, Dept. of Treasury, of N. J.","Oral Argument - March 05, 1956","63","1956-03-05","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13039","/sources/oyez/transcripts/_files/1955/63_13039_argument.json","https://api.oyez.org/cases/1955/63",""
"1955","351 U.S. 243","Commissioner of Internal Revenue v. LoBue","Oral Argument - March 06, 1956","373","1956-03-06","1956-05-28","https://api.oyez.org/case_media/oral_argument_audio/13029","/sources/oyez/transcripts/_files/1955/373_13029_argument.json","https://api.oyez.org/cases/1955/373",""
"1955","351 U.S. 79","American Airlines, Inc. v. North American Airlines, Inc.","Oral Argument - March 06, 1956","410","1956-03-06","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/13024","/sources/oyez/transcripts/_files/1955/410_13024_argument.json","https://api.oyez.org/cases/1955/410",""
"1955","351 U.S. 536","Cole v. Young","Oral Argument - March 06, 1956 (Part 1)","442","1956-03-06","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13014","/sources/oyez/transcripts/_files/1955/442_13014_argument.json","https://api.oyez.org/cases/1955/442",""
"1955","351 U.S. 536","Cole v. Young","Oral Argument - March 06, 1956 (Part 2)","442","1956-03-06","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13017","/sources/oyez/transcripts/_files/1955/442_13017_argument.json","https://api.oyez.org/cases/1955/442",""
"1955","350 U.S. 492","Werner Machine Co. v. Director of Div. of Taxation, Dept. of Treasury, of N. J.","Oral Argument - March 06, 1956","63","1956-03-06","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13003","/sources/oyez/transcripts/_files/1955/63_13003_argument.json","https://api.oyez.org/cases/1955/63",""
"1955","351 U.S. 40","Frozen Food Exp. v. United States","Oral Argument - March 07, 1956","158","1956-03-07","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/23853","/sources/oyez/transcripts/_files/1955/158_23853_argument.json","https://api.oyez.org/cases/1955/158",""
"1955","351 U.S. 49","East Texas Motor Freight Lines, Inc. v. Frozen Food Express","Oral Argument - March 07, 1956","162","1956-03-07","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/13076","/sources/oyez/transcripts/_files/1955/162_13076_argument.json","https://api.oyez.org/cases/1955/162",""
"1955","351 U.S. 79","American Airlines, Inc. v. North American Airlines, Inc.","Oral Argument - March 07, 1956","410","1956-03-07","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/12997","/sources/oyez/transcripts/_files/1955/410_12997_argument.json","https://api.oyez.org/cases/1955/410",""
"1955","350 U.S. 495","Petrowski v. Hawkeye-Security Insurance Company","Oral Argument - March 07, 1956","469","1956-03-07","1956-03-26","https://api.oyez.org/case_media/oral_argument_audio/13042","/sources/oyez/transcripts/_files/1955/469_13042_argument.json","https://api.oyez.org/cases/1955/469",""
"1955","351 U.S. 173","Hatahley v. United States","Oral Argument - March 26, 1956","231","1956-03-26","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13071","/sources/oyez/transcripts/_files/1955/231_13071_argument.json","https://api.oyez.org/cases/1955/231",""
"1955","351 U.S. 131","Berra v. United States","Oral Argument - March 26, 1956","60","1956-03-26","1956-04-30","https://api.oyez.org/case_media/oral_argument_audio/13143","/sources/oyez/transcripts/_files/1955/60_13143_argument.json","https://api.oyez.org/cases/1955/60",""
"1955","351 U.S. 173","Hatahley v. United States","Oral Argument - March 27, 1956","231","1956-03-27","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13139","/sources/oyez/transcripts/_files/1955/231_13139_argument.json","https://api.oyez.org/cases/1955/231",""
"1955","351 U.S. 56","Dixie Carriers, Inc. v. United States","Oral Argument - March 27, 1956 (Part 1)","233","1956-03-27","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/13012","/sources/oyez/transcripts/_files/1955/233_13012_argument.json","https://api.oyez.org/cases/1955/233",""
"1955","351 U.S. 56","Dixie Carriers, Inc. v. United States","Oral Argument - March 27, 1956 (Part 2)","233","1956-03-27","1956-04-23","https://api.oyez.org/case_media/oral_argument_audio/13083","/sources/oyez/transcripts/_files/1955/233_13083_argument.json","https://api.oyez.org/cases/1955/233",""
"1955","350 U.S. 523","Schulz v. Pennsylvania Railroad Company","Oral Argument - March 27, 1956","282","1956-03-27","1956-04-09","https://api.oyez.org/case_media/oral_argument_audio/13115","/sources/oyez/transcripts/_files/1955/282_13115_argument.json","https://api.oyez.org/cases/1955/282",""
"1955","350 U.S. 523","Schulz v. Pennsylvania Railroad Company","Oral Argument - March 28, 1956","282","1956-03-28","1956-04-09","https://api.oyez.org/case_media/oral_argument_audio/13099","/sources/oyez/transcripts/_files/1955/282_13099_argument.json","https://api.oyez.org/cases/1955/282",""
"1955","351 U.S. 513","Parr v. United States","Oral Argument - March 28, 1956 (Part 2)","320","1956-03-28","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13005","/sources/oyez/transcripts/_files/1955/320_13005_argument.json","https://api.oyez.org/cases/1955/320",""
"1955","351 U.S. 513","Parr v. United States","Oral Argument - March 28, 1956 (Part 1)","320","1956-03-28","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13041","/sources/oyez/transcripts/_files/1955/320_13041_argument.json","https://api.oyez.org/cases/1955/320",""
"1955","351 U.S. 159","General Box Company v. United States","Oral Argument - March 28, 1956","383","1956-03-28","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13075","/sources/oyez/transcripts/_files/1955/383_13075_argument.json","https://api.oyez.org/cases/1955/383",""
"1955","351 U.S. 141","Covey v. Town of Somers","Oral Argument - March 29, 1956 (Part 1)","380","1956-03-29","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13146","/sources/oyez/transcripts/_files/1955/380_13146_argument.json","https://api.oyez.org/cases/1955/380",""
"1955","351 U.S. 141","Covey v. Town of Somers","Oral Argument - March 29, 1956 (Part 2)","380","1956-03-29","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13113","/sources/oyez/transcripts/_files/1955/380_13113_argument.json","https://api.oyez.org/cases/1955/380",""
"1955","351 U.S. 149","National Labor Relations Board v. Truitt Mfg. Company","Oral Argument - March 29, 1956","486","1956-03-29","1956-05-07","https://api.oyez.org/case_media/oral_argument_audio/13060","/sources/oyez/transcripts/_files/1955/486_13060_argument.json","https://api.oyez.org/cases/1955/486",""
"1955","350 U.S. 528","Collins v. American Buslines, Inc.","Oral Argument - March 29, 1956","523","1956-03-29","1956-04-09","https://api.oyez.org/case_media/oral_argument_audio/13101","/sources/oyez/transcripts/_files/1955/523_13101_argument.json","https://api.oyez.org/cases/1955/523",""
"1955","351 U.S. 277","Durley v. Mayo","Oral Argument - April 02, 1956 (Part 1)","489","1956-04-02","1956-06-04","https://api.oyez.org/case_media/oral_argument_audio/13093","/sources/oyez/transcripts/_files/1955/489_13093_argument.json","https://api.oyez.org/cases/1955/489",""
"1955","351 U.S. 277","Durley v. Mayo","Oral Argument - April 02, 1956 (Part 2)","489","1956-04-02","1956-06-04","https://api.oyez.org/case_media/oral_argument_audio/13070","/sources/oyez/transcripts/_files/1955/489_13070_argument.json","https://api.oyez.org/cases/1955/489",""
"1955","351 U.S. 321","Denver & Rio Grande Western Railroad Company v. Union Pacific Railroad Company","Oral Argument - April 23, 1956 (Part 1)","117","1956-04-23","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13030","/sources/oyez/transcripts/_files/1955/117_13030_argument.json","https://api.oyez.org/cases/1955/117",""
"1955","351 U.S. 321","Denver & Rio Grande Western Railroad Company v. Union Pacific Railroad Company","Oral Argument - April 23, 1956 (Part 2)","117","1956-04-23","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13081","/sources/oyez/transcripts/_files/1955/117_13081_argument.json","https://api.oyez.org/cases/1955/117",""
"1955","351 U.S. 321","Denver & Rio Grande Western Railroad Company v. Union Pacific Railroad Company","Oral Argument - April 24, 1956","117","1956-04-24","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13125","/sources/oyez/transcripts/_files/1955/117_13125_argument.json","https://api.oyez.org/cases/1955/117",""
"1955","351 U.S. 525","Czaplicki v. The Hoegh Silvercloud","Oral Argument - April 24, 1956 (Part 2)","342","1956-04-24","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13090","/sources/oyez/transcripts/_files/1955/342_13090_argument.json","https://api.oyez.org/cases/1955/342",""
"1955","351 U.S. 525","Czaplicki v. The Hoegh Silvercloud","Oral Argument - April 24, 1956 (Part 1)","342","1956-04-24","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/12999","/sources/oyez/transcripts/_files/1955/342_12999_argument.json","https://api.oyez.org/cases/1955/342",""
"1955","351 U.S. 266","United Automobile, Aircraft & Agricultural Implement Workers of America v. Wisconsin Employment Relations Board","Oral Argument - April 24, 1956","530","1956-04-24","1956-06-04","https://api.oyez.org/case_media/oral_argument_audio/13013","/sources/oyez/transcripts/_files/1955/530_13013_argument.json","https://api.oyez.org/cases/1955/530",""
"1955","351 U.S. 570","De Sylva v. Ballentine","Oral Argument - April 25, 1956","529","1956-04-25","1956-06-11","https://api.oyez.org/case_media/oral_argument_audio/13148","/sources/oyez/transcripts/_files/1955/529_13148_argument.json","https://api.oyez.org/cases/1955/529",""
"1955","351 U.S. 266","United Automobile, Aircraft & Agricultural Implement Workers of America v. Wisconsin Employment Relations Board","Oral Argument - April 25, 1956","530","1956-04-25","1956-06-04","https://api.oyez.org/case_media/oral_argument_audio/13036","/sources/oyez/transcripts/_files/1955/530_13036_argument.json","https://api.oyez.org/cases/1955/530",""
